SEQENCE ID                     TM SP PREDICTION
Q8F2P9                         11  Y n18-29c36/37o77-99i106-128o134-152i164-186o206-229i236-258o306-324i336-359o365-386i398-418o742-762i
Q8F2Q0                          3  0 i21-38o44-65i361-380o
Q8F2Q5                          4  0 i12-29o35-55i62-78o90-111i
Q8F2Q6                          5  0 o6-28i81-106o126-147i159-180o221-241i
Q8F2Q7                         12  0 o6-21i28-45o51-71i78-99o163-182i189-207o245-268i288-308o378-395i407-430o442-463i475-497o
Q8F2Q9                          4  0 i225-251o257-275i287-312o318-338i
Q8F2R3                          0  Y n4-15c19/20o
Q8F2R5                          0  Y n10-24c29/30o
Q8F2R9                          0  0 o
Q8F2S0                          0  0 o
Q8F2S1                          1  0 o87-108i
Q8F2S5                          0  0 o
Q8F2S6                          0  0 o
Q8F2S7                          0  0 o
Q8F2S9                          0  0 o
Q8F2T0                          1  0 o6-23i
Q8F2T2                          0  0 o
Q8F2T3                          0  0 o
Q8F2T4                          0  0 o
Q8F2T5                          0  0 i
Q8F2T6                          0  0 o
Q8F2T7                          0  0 o
Q8F2T8                          0  0 o
Q8F2U0                          0  0 o
Q8F2U2                          9  0 o39-55i62-80o259-281i288-304o324-342i349-367o379-396i408-427o433-454i
Q8F2U4                          0  0 o
Q8F2U6                          0  Y n16-25c31/32o
Q8F2U7                          0  Y n12-20c25/26o
Q8F2V2                          0  Y n3-14c19/20o
Q8F2V4                          0  0 o
Q8F2V5                          7  0 i20-40o52-72i117-136o156-177i515-533o545-566i578-600o
Q8F2V6                          0  0 o
Q8F2V7                          0  0 o
Q8F2V8                          0  0 o
Q8F2W1                          0  Y n5-15c20/21o
Q8F2W5                          3  0 o31-49i54-74o86-105i
Q8F2W8                          0  0 i
Q8F2W9                          6  0 i40-58o64-86i93-113o125-143i150-169o200-220i
Q8F2X0                          0  0 o
Q8F2X1                          0  0 i
Q8F2X2                          1  0 o17-38i
Q8F2X3                          0  0 o
Q8F2X4                          0  0 o
Q8F2X8                          1  0 o105-125i
Q8F2X9                          0  0 o
Q8F2Y0                          0  0 o
Q8F2Y2                          1  0 i177-198o
Q8F2Y3                          0  Y n6-14c22/23o
Q8F2Y4                          0  0 o
Q8F2Y5                          0  Y n5-16c21/22o
Q8F2Y7                          0  0 o
Q8F2Y8                          0  0 o
Q8F2Z0                          0  0 o
Q8F2Z1                          7  0 o6-23i44-62o100-117i157-180o322-343i350-371o377-397i
Q8F2Z3                          0  Y n7-18c26/27o
Q8F2Z6                          0  0 o
Q8F303                          6  0 i209-225o247-264i324-345o384-409i441-464o484-502i
Q8F306                          0  0 o
Q8F307                          2  0 o6-26i33-55o
Q8F309                          0  0 o
Q8F310                          0  0 o
Q8F311                          1  0 o6-26i
Q8F312                          1  0 o6-25i
Q8F313                          0  0 o
Q8F315                          0  Y n6-13c20/21o
Q8F316                          0  Y n8-19c24/25o
Q8F317                          1  0 i12-31o
Q8F323                          0  0 o
Q8F324                          3  Y n12-24c29/30o45-64i76-94o280-301i
Q8F327                          0  0 o
Q8F329                          0  Y n13-24c30/31o
Q8F330                          0  0 o
Q8F331                          5  0 i12-35o47-71i83-109o129-157i178-196o
Q8F333                          1  0 o26-44i
Q8F334                          0  0 o
Q8F335                          0  0 o
Q8F336                          0  0 o
Q8F337                          6  0 i12-37o49-68i111-131o137-158i189-209o464-488i
Q8F339                          0  0 o
Q8F346                          0  0 o
Q8F350                          0  Y n2-10c15/16o
Q8F354                          0  0 o
Q8F355                          0  0 o
Q8F356                         13  Y n3-14c19/20o43-64i76-97o109-127i147-169o181-202i223-242o248-264i269-286o306-324i403-423o429-447i459-477o483-506i
Q8F360                          0  0 o
Q8F363                          0  0 o
Q8F364                          0  Y n3-14c19/20o
Q8F365                          3  Y n3-14c18/19o42-62i74-92o127-147i
Q8F366                          2  0 o12-34i332-354o
Q8F367                          0  0 o
Q8F369                          0  0 o
Q8F371                          0  0 o
Q8F372                          0  0 o
Q8F373                          0  Y n5-16c21/22o
Q8F374                          1  0 i9-29o
Q8F378                          0  0 o
Q8F379                          0  0 o
Q8F380                          0  Y n5-16c21/22o
Q8F381                          0  Y n7-18c26/27o
Q8F382                          0  Y n8-26c30/31o
Q8F384                          0  0 o
Q8F385                          0  0 o
Q8F390                          0  0 o
Q8F391                          1  0 o248-271i
Q8F396                          0  Y n6-17c21/22o
Q8F398                          0  Y n5-16c20/21o
Q8F399                          5  0 i12-31o51-72i84-105o117-137i286-310o
Q8F3A2                          0  Y n10-18c23/24o
Q8F3A4                          0  0 o
Q8F3A6                          0  0 o
Q8F3A8                          0  Y n4-16c20/21o
Q8F3A9                          0  Y n5-15c19/20o
Q8F3B0                          0  Y n7-18c23/24o
Q8F3B1                          0  Y n8-15c20/21o
Q8F3B4                          1  0 i168-187o
Q8F3B5                          0  0 o
Q8F3B7                          1  0 o6-29i
Q8F3B8                         10  0 o6-22i29-55o75-94i114-138o150-170i306-324o330-353i365-382o413-432i448-468o
Q8F3B9                          0  0 o
Q8F3C1                          1  0 o6-27i
Q8F3C3                          0  Y n36-47c51/52o
Q8F3C7                          0  0 o
Q8F3C8                          0  Y n2-12c19/20o
Q8F3C9                          0  0 o
Q8F3D1                          0  0 o
Q8F3D3                          0  0 o
Q8F3D4                          0  0 o
Q8F3D5                          0  Y n7-18c24/25o
Q8F3D6                          1  0 o6-24i
Q8F3D7                          0  0 o
Q8F3D8                          2  0 o6-24i45-66o
Q8F3D9                          0  Y n3-18c22/23o
Q8F3E0                          6  0 i20-36o48-71i106-132o152-168i189-206o218-235i
Q8F3E1                          1  0 i20-37o
Q8F3E2                          1  Y n17-30c35/36o534-553i
Q8F3E3                          6  0 i24-46o66-86i113-136o142-162i174-192o226-244i
Q8F3E4                          0  0 o
Q8F3E5                          0  0 i
Q8F3E6                          0  0 o
Q8F3E7                          0  0 o
Q8F3E8                          0  0 o
Q8F3F0                          8  0 o6-28i49-73o85-102i123-144o172-193i214-232o244-263i284-304o
Q8F3F2                          0  0 o
Q8F3F3                          0  0 o
Q8F3F4                          0  Y n13-24c29/30o
Q8F3F6                          0  Y n13-24c29/30o
Q8F3F8                          0  Y n13-24c29/30o
Q8F3F9                          0  Y n13-24c29/30o
Q8F3G0                          0  0 o
Q8F3G2                          0  Y n17-27c33/34o
Q8F3G3                          0  Y n3-10c14/15o
Q8F3G4                          4  0 i12-33o140-165i186-208o328-349i
Q8F3G5                         11  0 o12-31i336-356o362-381i388-410o463-486i532-553o907-926i933-953o959-980i1010-1028o1034-1061i
Q8F3G6                          0  0 o
Q8F3G7                          0  0 o
Q8F3G8                          0  0 o
Q8F3G9                          0  0 o
Q8F3H0                          0  0 o
Q8F3H1                          0  0 o
Q8F3H3                          0  0 o
Q8F3H6                          0  0 o
Q8F3H9                          0  0 o
Q8F3I0                          0  0 o
Q8F3I1                          0  0 o
Q8F3I4                          0  0 o
Q8F3J0                          0  0 o
Q8F3J1                          0  0 o
Q8F3J5                          1  0 i7-25o
Q8F3J6                          0  Y n5-13c17/18o
Q8F3J7                          0  0 o
Q8F3K0                          0  0 o
Q8F3K2                          0  0 o
Q8F3K3                          0  0 o
Q8F3K7                          1  0 o16-37i
Q8F3L6                          0  0 o
Q8F3L7                          0  0 o
Q8F3L8                          0  0 o
Q8F3M0                          0  0 i
Q8F3M1                          0  0 o
Q8F3M2                          0  0 o
Q8F3M3                          0  0 o
Q8F3M4                          0  Y n32-43c48/49o
Q8F3M5                          1  0 i12-39o
Q8F3M6                          0  Y n13-24c30/31o
Q8F3M9                          1  0 i12-34o
Q8F3N0                          0  Y n2-13c17/18o
Q8F3N1                          1  0 o20-44i
Q8F3N2                          1  0 i12-37o
Q8F3N3                          2  0 o27-47i74-92o
Q8F3N4                          1  0 o370-390i
Q8F3N5                          1  0 o12-29i
Q8F3N6                          1  0 i41-59o
Q8F3N9                          0  0 o
Q8F3P0                          0  0 i
Q8F3P6                          7  0 o16-49i70-91o175-194i230-251o257-286i293-309o329-359i
Q8F3P7                          1  0 o40-60i
Q8F3P8                          5  0 o20-37i58-80o119-140i147-172o184-202i
Q8F3P9                          0  0 o
Q8F3Q0                          0  0 i
Q8F3Q7                          1  0 i45-63o
Q8F3Q8                          0  Y n8-18c23/24o
Q8F3R0                          0  0 o
Q8F3R1                          0  0 i
Q8F3R2                          0  0 o
Q8F3R4                          0  0 o
Q8F3R9                          0  0 o
Q8F3S0                          0  Y n10-21c26/27o
Q8F3S3                          0  0 o
Q8F3S4                          0  0 o
Q8F3S5                          0  0 i
Q8F3S6                          0  Y n7-17c22/23o
Q8F3S7                          0  0 o
Q8F3S8                          1  0 o32-51i
Q8F3T0                          3  0 o20-39i114-138o158-178i
Q8F3T1                          1  0 i21-38o
Q8F3T2                          1  0 i21-38o
Q8F3T4                          0  Y n4-15c20/21o
Q8F3T5                          0  0 o
Q8F3T6                          0  0 o
Q8F3T8                          0  0 i
Q8F3T9                          0  Y n6-16c21/22o
Q8F3U1                          2  0 i330-358o364-386i
Q8F3U2                          0  0 o
Q8F3U7                          0  0 o
Q8F3U8                          0  0 o
Q8F3U9                          0  0 o
Q8F3V0                          0  0 o
Q8F3V1                          0  0 i
Q8F3V2                          0  0 o
Q8F3V3                          0  0 o
Q8F3V4                          1  0 i21-40o
Q8F3V5                          0  Y n4-17c21/22o
Q8F3V6                          0  0 o
Q8F3V9                         11  0 o6-24i36-64o84-104i116-136o156-177i198-223o229-247i317-347o367-387i408-428o448-469i
Q8F3W0                          0  Y n10-19c24/25o
Q8F3W2                          0  0 o
Q8F3W4                          0  Y n4-15c20/21o
Q8F3W5                          5  0 o6-28i63-85o97-120i140-158o164-182i
Q8F3W9                          0  0 o
Q8F3X0                          0  0 o
Q8F3X1                          0  0 o
Q8F3X2                          0  Y n6-17c25/26o
Q8F3X3                          0  0 o
Q8F3X4                          5  0 o14-33i54-77o106-124i136-157o177-196i
Q8F3X6                          0  0 o
Q8F3X7                          0  Y n29-37c42/43o
Q8F3Y0                          0  0 o
Q8F3Y1                          1  0 i12-28o
Q8F3Y2                          1  0 i12-30o
Q8F3Y3                          0  Y n9-16c24/25o
Q8F3Y4                          0  0 o
Q8F3Y5                          0  0 o
Q8F3Y6                          0  Y n35-45c50/51o
Q8F3Y8                          1  0 i21-39o
Q8F3Y9                          0  0 o
Q8F3Z0                          5  0 o23-42i49-69o75-93i105-126o138-156i
Q8F3Z1                          3  0 o29-48i60-77o97-115i
Q8F3Z2                          0  0 o
Q8F3Z3                         10  0 o6-23i30-61o73-93i114-131o151-167i301-320o326-343i364-381o437-454i466-483o
Q8F3Z4                          0  Y n6-15c19/20o
Q8F3Z5                          0  0 i
Q8F3Z7                          0  0 o
Q8F3Z8                          0  Y n4-14c20/21o
Q8F3Z9                          0  0 o
Q8F400                          0  Y n10-21c27/28o
Q8F402                          6  0 i43-61o67-87i99-115o127-145i152-172o192-213i
Q8F404                          0  Y n3-21c25/26o
Q8F406                          0  Y n7-14c19/20o
Q8F407                          0  Y n7-16c21/22o
Q8F408                          0  Y n8-18c23/24o
Q8F410                          1  0 i36-54o
Q8F417                          0  0 o
Q8F419                          0  0 i
Q8F420                          0  0 o
Q8F427                          2  0 i56-81o87-103i
Q8F428                          0  Y n13-27c31/32o
Q8F432                          0  Y n7-15c20/21o
Q8F433                          6  0 i21-41o53-72i84-108o120-144i156-179o185-205i
Q8F434                          0  0 o
Q8F436                          0  0 o
Q8F441                          0  Y n4-15c20/21o
Q8F442                          0  Y n6-17c22/23o
Q8F443                          0  0 o
Q8F444                          0  0 o
Q8F450                          0  0 o
Q8F451                          7  0 o186-205i217-237o249-266i278-300o306-324i336-354o360-380i
Q8F452                          0  0 o
Q8F455                          0  0 o
Q8F456                          0  0 o
Q8F458                          0  0 o
Q8F459                          0  0 o
Q8F461                          0  Y n9-20c26/27o
Q8F462                          0  0 o
Q8F463                          0  0 o
Q8F464                          0  Y n9-20c25/26o
Q8F465                          0  0 o
Q8F467                          1  Y n4-14c20/21o214-241i
Q8F468                          1  0 o341-360i
Q8F469                          0  0 o
Q8F470                          0  0 o
Q8F471                          0  0 o
Q8F472                          0  Y n14-21c25/26o
Q8F473                          0  0 o
Q8F474                         12  0 i12-40o52-69i89-105o111-132i153-172o178-198i205-222o228-245i254-274o354-377i389-408o414-429i
Q8F476                          0  Y n5-16c21/22o
Q8F477                          0  Y n4-14c18/19o
Q8F478                          0  Y n5-16c21/22o
Q8F480                          0  0 o
Q8F481                          0  0 o
Q8F485                          0  0 o
Q8F488                          0  0 o
Q8F489                          0  0 o
Q8F490                          1  Y n2-13c18/19o50-73i
Q8F491                          0  0 o
Q8F493                          1  0 i9-28o
Q8F4A1                          0  0 o
Q8F4A3                          1  0 i16-38o
Q8F4A4                          0  0 o
Q8F4A5                          1  0 o6-31i
Q8F4A8                         13  0 o24-49i70-93o99-120i161-181o187-208i220-242o273-292i313-337o357-377i397-420o432-451i463-480o486-506i
Q8F4A9                          0  0 o
Q8F4B0                          0  Y n5-15c20/21o
Q8F4B4                          0  0 o
Q8F4B6                          0  Y n4-14c19/20o
Q8F4B7                         10  0 o6-24i36-60o80-98i110-134o154-172i193-219o321-343i364-384o416-433i445-462o
Q8F4B8                          1  0 i7-27o
Q8F4B9                          3  0 o16-33i45-66o132-154i
Q8F4C0                          0  0 o
Q8F4C1                          0  0 o
Q8F4C3                          0  0 o
Q8F4C4                          0  0 o
Q8F4C7                          0  0 o
Q8F4C9                          0  0 i
Q8F4D1                          0  0 o
Q8F4D2                          0  0 o
Q8F4D3                          0  0 o
Q8F4D4                          0  0 o
Q8F4D9                          0  0 o
Q8F4E0                          0  0 o
Q8F4E1                          4  0 o12-36i48-69o75-93i105-124o
Q8F4E3                          0  0 o
Q8F4E4                          0  0 o
Q8F4E7                          1  Y n4-13c18/19o296-316i
Q8F4E8                          0  0 o
Q8F4F0                          0  0 o
Q8F4F1                          0  0 o
Q8F4F2                         13  0 i7-24o30-49i61-80o100-116i125-143o175-201i213-231o237-253i265-282o363-387i399-420o426-448i573-592o
Q8F4F3                          0  0 i
Q8F4F7                          3  0 o6-27i39-56o62-81i
Q8F4F8                          0  Y n6-16c21/22o
Q8F4G1                          0  Y n4-12c18/19o
Q8F4G3                          0  0 o
Q8F4G6                          0  Y n5-18c22/23o
Q8F4G8                          2  0 i12-34o40-70i
Q8F4G9                          0  Y n3-14c19/20o
Q8F4H0                          1  0 o6-25i
Q8F4H4                          0  0 o
Q8F4H5                          0  Y n6-14c20/21o
Q8F4H6                          1  0 i78-96o
Q8F4H8                          1  Y n8-19c24/25o463-481i
Q8F4H9                          0  0 o
Q8F4I1                          0  0 o
Q8F4I3                          0  0 o
Q8F4I4                          6  0 o12-32i44-66o95-114i144-172o198-217i238-257o
Q8F4I5                          0  0 o
Q8F4I6                          1  0 o6-25i
Q8F4I7                          0  0 o
Q8F4I8                          1  0 o6-26i
Q8F4I9                         12  0 i35-60o66-85i92-115o121-137i144-161o181-201i208-226o246-268i280-298o310-328i340-357o363-385i
Q8F4J5                          1  0 o16-38i
Q8F4J7                          0  0 o
Q8F4K0                          0  0 o
Q8F4K5                          0  Y n11-19c23/24o
Q8F4K6                          3  0 o6-32i161-177o189-212i
Q8F4K7                          0  0 o
Q8F4K9                          0  0 o
Q8F4L0                          0  0 o
Q8F4L1                          0  Y n7-17c22/23o
Q8F4L3                          0  0 o
Q8F4L4                          0  0 o
Q8F4L5                          1  0 i12-31o
Q8F4L6                          0  Y n10-20c26/27o
Q8F4L7                          0  Y n9-20c25/26o
Q8F4L8                          0  0 o
Q8F4L9                          0  Y n5-16c20/21o
Q8F4M1                          1  0 o23-42i
Q8F4M4                          0  0 o
Q8F4M6                          6  0 i20-44o318-337i344-363o369-387i399-416o422-440i
Q8F4M7                          1  0 o12-30i
Q8F4M9                          0  0 o
Q8F4N1                          0  0 o
Q8F4N4                          0  0 i
Q8F4N6                          0  Y n7-16c24/25o
Q8F4N7                          0  Y n6-16c20/21o
Q8F4P1                          0  0 o
Q8F4P2                          1  0 i12-30o
Q8F4P3                          7  0 i29-50o62-81i535-556o562-581i593-616o636-655i667-686o
Q8F4P4                          1  0 o20-43i
Q8F4P8                          1  0 i252-271o
Q8F4P9                          0  0 o
Q8F4Q1                          0  Y n4-15c23/24o
Q8F4Q3                          0  Y n4-14c18/19o
Q8F4Q5                          0  0 o
Q8F4Q6                          0  0 o
Q8F4Q7                          9  0 i24-42o103-121i142-165o192-208i220-240o276-295i307-324o336-356i368-384o
Q8F4Q8                         17  0 i7-25o37-53i65-85o91-108i115-131o137-153i160-178o184-201i213-236o248-270i277-294o300-317i324-344o430-453i460-477o489-508i520-537o
Q8F4Q9                         11  0 i12-29o108-133i145-165o171-189i201-218o224-240i247-269o310-328i340-359o365-384i391-410o
Q8F4R0                          0  0 i
Q8F4R1                          4  0 i235-262o268-294i315-339o351-374i
Q8F4R2                         11  0 i20-38o89-110i117-136o142-161i173-200o212-232i239-261o267-286i306-330o336-356i363-381o
Q8F4R3                          1  0 o194-215i
Q8F4R4                          0  0 o
Q8F4R7                          2  0 i20-53o65-88i
Q8F4R8                          0  0 o
Q8F4R9                          1  0 i16-33o
Q8F4S0                          0  0 o
Q8F4S2                          0  Y n8-18c23/24o
Q8F4S3                         12  0 i12-32o344-363i370-390o396-416i437-461o481-504i544-563o888-907i912-932o938-961i991-1013o1019-1045i
Q8F4S4                         12  0 i12-34o342-366i373-390o396-419i440-464o484-507i547-566o891-909i916-935o941-964i995-1016o1022-1048i
Q8F4S5                          0  Y n4-15c19/20o
Q8F4S6                          0  0 o
Q8F4S7                          0  Y n9-20c24/25o
Q8F4S8                          0  0 o
Q8F4T0                          0  0 o
Q8F4T1                          1  0 o12-31i
Q8F4T2                          0  Y n10-21c26/27o
Q8F4T3                          1  0 o20-37i
Q8F4T4                          0  0 o
Q8F4T5                          0  0 o
Q8F4T9                          0  0 o
Q8F4U0                          0  0 o
Q8F4U1                          0  0 o
Q8F4U2                          0  Y n4-15c22/23o
Q8F4U3                          0  Y n10-20c27/28o
Q8F4U4                          0  Y n19-30c38/39o
Q8F4U5                          0  0 i
Q8F4U7                          0  0 o
Q8F4U8                          0  0 o
Q8F4V0                          0  Y n9-20c25/26o
Q8F4V2                          0  0 o
Q8F4V3                          0  0 o
Q8F4V4                          0  0 o
Q8F4V5                          0  0 o
Q8F4V6                         12  0 i16-38o74-98i110-127o133-156i168-189o209-231i260-284o296-315i327-345o351-376i388-409o415-434i
Q8F4V7                          0  0 o
Q8F4V8                          0  Y n14-25c30/31o
Q8F4V9                          0  0 o
Q8F4W1                          0  0 o
Q8F4W4                          2  0 i9-28o48-68i
Q8F4W5                          0  0 o
Q8F4W8                          0  0 o
Q8F4W9                          7  0 o6-29i36-55o75-92i99-116o149-170i177-199o205-222i
Q8F4X0                          0  0 o
Q8F4X1                          1  0 o6-23i
Q8F4X2                          0  Y n21-29c34/35o
Q8F4X3                          1  0 i488-506o
Q8F4X6                          0  Y n5-16c21/22o
Q8F4X8                          0  0 o
Q8F4Y0                          1  0 o51-73i
Q8F4Y2                          0  0 i
Q8F4Y3                          0  Y n6-14c18/19o
Q8F4Y4                          0  Y n12-23c27/28o
Q8F4Y8                          0  0 o
Q8F4Y9                          0  0 o
Q8F4Z0                          5  0 i17-41o61-79i103-124o164-188i200-224o
Q8F4Z2                          0  0 o
Q8F4Z4                          0  0 o
Q8F4Z6                          0  0 i
Q8F4Z8                          0  0 o
Q8F4Z9                          0  0 o
Q8F501                          7  0 i12-30o42-61i88-105o111-132i144-162o177-200i212-230o
Q8F502                          0  0 o
Q8F503                          6  0 o6-33i45-64o70-87i108-124o136-154i166-188o
Q8F504                          0  0 o
Q8F505                          0  Y n6-17c21/22o
Q8F508                          0  0 i
Q8F511                         12  0 i21-39o51-73i94-116o171-190i202-222o242-267i287-309o337-362i374-391o403-425i445-467o506-525i
Q8F514                          0  Y n7-17c22/23o
Q8F515                          0  0 o
Q8F516                          1  0 o12-30i
Q8F518                          0  0 i
Q8F519                          0  0 o
Q8F520                          1  0 i104-121o
Q8F521                          0  0 o
Q8F524                          0  0 o
Q8F526                          1  0 o6-23i
Q8F529                          0  0 o
Q8F530                          0  0 i
Q8F532                          0  0 o
Q8F533                          0  0 o
Q8F534                          0  0 o
Q8F535                          0  0 o
Q8F536                          2  0 i97-116o122-147i
Q8F537                          0  0 o
Q8F538                          0  0 o
Q8F539                          0  0 o
Q8F540                          0  0 i
Q8F541                          0  Y n2-9c14/15o
Q8F543                          0  0 o
Q8F545                          1  0 i12-32o
Q8F547                          1  0 i21-37o
Q8F548                          0  0 o
Q8F549                          0  0 o
Q8F550                          0  0 o
Q8F551                          0  0 o
Q8F554                          0  0 o
Q8F555                          0  0 o
Q8F556                          0  0 o
Q8F557                          0  0 i
Q8F559                          2  0 i12-30o42-65i
Q8F560                          0  0 o
Q8F561                          0  0 o
Q8F562                          0  0 o
Q8F563                          0  0 o
Q8F565                          0  0 o
Q8F566                          0  0 o
Q8F569                          0  0 o
Q8F571                          0  0 i
Q8F573                          0  0 o
Q8F575                          7  0 o6-24i31-52o58-75i82-99o111-133i140-159o179-201i
Q8F576                          0  0 o
Q8F577                          0  0 i
Q8F578                          0  0 o
Q8F581                          0  0 o
Q8F584                          0  0 o
Q8F585                          0  0 o
Q8F586                          0  0 i
Q8F587                          0  0 o
Q8F588                          0  0 o
Q8F590                          0  0 o
Q8F591                          0  0 o
Q8F593                          0  0 i
Q8F595                          3  0 i7-25o56-79i91-111o
Q8F598                          0  0 o
Q8F5A1                          1  0 i17-35o
Q8F5A2                          0  Y n4-14c18/19o
Q8F5A3                          0  0 o
Q8F5A4                          0  0 o
Q8F5A5                          2  0 i7-28o82-106i
Q8F5A6                          0  0 o
Q8F5A8                          0  0 o
Q8F5A9                          2  0 i89-110o122-142i
Q8F5B0                          0  0 o
Q8F5B1                          7  0 o6-21i33-54o60-77i98-119o131-151i163-185o191-213i
Q8F5B2                          0  0 i
Q8F5B3                          0  0 o
Q8F5B4                          7  0 o20-42i54-74o89-109i116-134o140-159i171-195o201-219i
Q8F5B6                          0  0 o
Q8F5B7                          0  0 o
Q8F5B9                          1  0 i49-69o
Q8F5C0                          0  0 o
Q8F5C1                          0  0 o
Q8F5C2                          0  0 o
Q8F5C3                          0  0 o
Q8F5C4                          0  0 o
Q8F5C5                          0  0 o
Q8F5C6                          0  0 o
Q8F5C7                          0  0 o
Q8F5D0                          0  0 o
Q8F5D1                          0  0 o
Q8F5D4                          0  0 o
Q8F5D5                          0  0 o
Q8F5D9                          0  0 o
Q8F5E1                          0  0 o
Q8F5E3                          0  0 i
Q8F5E4                          0  0 o
Q8F5E5                          0  Y n6-14c19/20o
Q8F5E6                          0  0 o
Q8F5E8                          0  0 o
Q8F5E9                          2  0 i26-49o241-260i
Q8F5F2                          0  0 o
Q8F5F3                          0  Y n7-17c22/23o
Q8F5F4                          0  0 o
Q8F5F5                          0  0 o
Q8F5F6                          0  0 o
Q8F5F7                          0  0 o
Q8F5G6                          1  0 i9-28o
Q8F5G7                          0  0 o
Q8F5H0                          0  0 o
Q8F5H1                          0  0 o
Q8F5H2                          0  0 i
Q8F5H4                          0  0 o
Q8F5H9                          1  0 i20-45o
Q8F5I0                          1  0 o12-30i
Q8F5I1                          0  0 i
Q8F5I3                          0  0 o
Q8F5I7                          0  Y n3-11c17/18o
Q8F5I9                          0  0 o
Q8F5J0                          0  Y n5-16c22/23o
Q8F5J1                          0  Y n3-18c22/23o
Q8F5J2                          0  0 o
Q8F5J5                          1  0 i7-27o
Q8F5J8                          7  0 o31-52i327-348o363-384i393-413o419-445i466-484o510-535i
Q8F5J9                          0  0 o
Q8F5K0                          0  0 o
Q8F5K7                          1  0 i12-37o
Q8F5L0                          0  0 o
Q8F5L2                          0  0 o
Q8F5L3                          0  0 o
Q8F5L4                         13  0 o6-23i30-47o53-76i88-108o146-167i179-198o218-240i266-284o290-309i321-340o360-389i401-422o442-463i
Q8F5L5                          1  0 i83-104o
Q8F5L6                          0  0 o
Q8F5L9                          0  0 o
Q8F5M0                          1  0 o301-322i
Q8F5M1                          0  0 o
Q8F5M3                         12  0 i21-40o52-73i93-115o121-140i152-173o179-199i220-240o266-285i297-317o337-359i371-389o395-413i
Q8F5M4                         11  0 i26-47o53-69i76-96o112-132i139-163o183-203i215-231o237-256i263-285o347-364i376-394o
Q8F5M5                          0  0 o
Q8F5M6                          0  0 o
Q8F5M7                         13  0 o15-34i55-73o79-98i158-180o230-249i261-280o286-304i316-349o355-376i428-447o453-470i482-500o512-534i
Q8F5M9                          0  0 o
Q8F5N0                          0  0 o
Q8F5N1                          0  0 o
Q8F5N2                          1  0 o272-292i
Q8F5N3                          0  Y n6-15c20/21o
Q8F5N5                          0  0 o
Q8F5N6                          0  Y n3-10c15/16o
Q8F5N7                          0  0 o
Q8F5N8                          0  0 o
Q8F5N9                          0  0 o
Q8F5P0                          0  0 o
Q8F5P1                          0  0 o
Q8F5P2                          0  0 o
Q8F5P3                          0  0 o
Q8F5P5                          1  0 o14-33i
Q8F5P7                          1  0 i90-107o
Q8F5P8                          0  0 o
Q8F5P9                          0  0 o
Q8F5Q0                          0  0 o
Q8F5Q1                          0  0 o
Q8F5Q2                          0  0 o
Q8F5Q3                          0  0 o
Q8F5Q4                          0  0 o
Q8F5Q5                          0  0 o
Q8F5Q6                          0  0 o
Q8F5Q7                          0  0 o
Q8F5Q8                          0  0 o
Q8F5R1                          0  0 o
Q8F5R2                          0  0 o
Q8F5R3                          8  0 i10-28o76-94i101-118o148-173i194-213o318-335i347-366o386-405i
Q8F5R4                          2  0 i219-247o259-282i
Q8F5R5                          1  0 o161-180i
Q8F5R6                          0  0 o
Q8F5R8                          1  0 o26-46i
Q8F5R9                          0  0 o
Q8F5S0                          0  0 o
Q8F5S1                          0  0 o
Q8F5S2                          0  0 o
Q8F5S3                          0  0 o
Q8F5S4                          0  0 o
Q8F5S5                          0  0 o
Q8F5S6                          0  0 i
Q8F5S7                          0  0 o
Q8F5S8                          0  0 o
Q8F5S9                          0  0 o
Q8F5T0                          0  0 o
Q8F5T1                          0  0 o
Q8F5T2                          0  0 i
Q8F5T3                          0  0 o
Q8F5T4                          0  0 o
Q8F5T6                          0  0 o
Q8F5T7                          0  0 o
Q8F5T8                          0  0 o
Q8F5T9                          0  0 o
Q8F5U1                          0  0 o
Q8F5U5                          0  0 o
Q8F5U8                          0  Y n4-12c17/18o
Q8F5U9                          0  Y n4-12c17/18o
Q8F5V0                          0  0 o
Q8F5V1                          0  0 i
Q8F5V2                          1  0 i65-84o
Q8F5V3                          0  0 o
Q8F5V6                          3  0 o12-34i55-73o79-97i
Q8F5V7                          0  0 o
Q8F5W0                          1  0 o6-25i
Q8F5W1                          0  Y n16-27c32/33o
Q8F5W2                          3  0 o20-40i52-71o83-102i
Q8F5W3                          4  0 i12-30o575-599i611-631o643-664i
Q8F5W6                          3  0 i28-49o61-79i153-172o
Q8F5W7                          0  Y n10-21c26/27o
Q8F5W8                         12  0 i9-27o87-104i116-135o147-170i182-203o215-239i251-273o279-300i321-348o368-386i398-420o462-481i
Q8F5X2                          4  0 o20-44i56-73o85-101i113-138o
Q8F5X4                          0  Y n4-15c20/21o
Q8F5X6                          0  Y n5-15c27/28o
Q8F5X7                          0  Y n4-14c19/20o
Q8F5X8                          1  0 o6-22i
Q8F5X9                          0  Y n3-14c19/20o
Q8F5Y0                          2  Y n5-15c19/20o94-113i143-161o
Q8F5Y2                          0  0 o
Q8F5Y3                          0  0 o
Q8F5Y8                          0  0 i
Q8F5Z0                          0  Y n3-10c15/16o
Q8F5Z1                          0  Y n10-23c28/29o
Q8F5Z2                          1  0 i26-47o
Q8F5Z3                          0  0 o
Q8F5Z4                          3  0 i176-193o199-216i223-242o
Q8F5Z5                          1  0 i33-53o
